T[°C],G [W/m2],Tr. 1,Tr. 2,Tr. 3,Tr. 4,Tr. 5,Tr. 6,Tr. 7,Tr. 8,Tr. 9,Tr. 10,Tr. 11,Tr. 12,Tr. 13,Tr. 14,Tr. 15,Tr. 16,Tr. 17,Tr. 18,Tr. 19,Tr. 20,Tr. 21,Tr. 22,Tr. 23,Tr. 24,Tr. 25,Tr. 26,Tr. 27,Tr. 28,Tr. 29,Tr. 30,Tr. 31,Tr. 32,Tr. 33,Tr. 34,Tr. 35,Tr. 36,Tr. 37,Tr. 38,Tr. 39,Tr. 40,Tr. 41,Tr. 42,Feeder #2,Feeder #3,Feeder #1
36.64,163.5,0.008280272,0.033121088,0.033121088,0.008280272,0.02070068,0.008280272,0.04140136,0.024840816,0.008280272,0.016560544,0.0182165984,0.008280272,0.008280272,0.04140136,0.008280272,0.008280272,0.04140136,0.008280272,0.008280272,0.008280272,0.04140136,0.008280272,0.008280272,0.0140764624,0.016560544,0.024840816,0.008280272,0.024840816,0.0273248976,0.0306370064,0.012420408,0.008280272,0.033121088,0.04140136,0.008280272,0.016560544,0.025668843200000003,0.024840816,0.033121088,0.016560544,0.016560544,0.024840816,1.3059446399999999,1.0692281600000002,0.8280271999999997
34.54,15.38,0.008482936,0.033931744,0.033931744,0.008482936,0.021207339999999998,0.008482936,0.042414679999999996,0.025448808,0.008482936,0.016965872,0.018662459200000002,0.008482936,0.008482936,0.042414679999999996,0.008482936,0.008482936,0.042414679999999996,0.008482936,0.008482936,0.008482936,0.042414679999999996,0.008482936,0.008482936,0.0144209912,0.016965872,0.025448808,0.008482936,0.025448808,0.0279936888,0.031386863200000004,0.012724404,0.008482936,0.033931744,0.042414679999999996,0.008482936,0.016965872,0.0262971016,0.025448808,0.033931744,0.016965872,0.016965872,0.025448808,1.33790832,1.09539808,0.8482936000000001
33.37,0.0,0.00901648,0.03606592,0.03606592,0.00901648,0.0225412,0.00901648,0.0450824,0.02704944,0.00901648,0.01803296,0.019836256,0.00901648,0.00901648,0.0450824,0.00901648,0.00901648,0.0450824,0.00901648,0.00901648,0.00901648,0.0450824,0.00901648,0.00901648,0.015328016,0.01803296,0.02704944,0.00901648,0.02704944,0.029754384000000002,0.033360976,0.01352472,0.00901648,0.03606592,0.0450824,0.00901648,0.01803296,0.027951088,0.02704944,0.03606592,0.01803296,0.01803296,0.02704944,1.4220576,1.1642944,0.9016479999999998
32.57,0.0,0.007457208,0.029828832,0.029828832,0.007457208,0.01864302,0.007457208,0.03728604,0.022371624,0.007457208,0.014914416,0.0164058576,0.007457208,0.007457208,0.03728604,0.007457208,0.007457208,0.03728604,0.007457208,0.007457208,0.007457208,0.03728604,0.007457208,0.007457208,0.0126772536,0.014914416,0.022371624,0.007457208,0.022371624,0.0246087864,0.0275916696,0.011185812,0.007457208,0.029828832,0.03728604,0.007457208,0.014914416,0.023117344800000002,0.022371624,0.029828832,0.014914416,0.014914416,0.022371624,1.17613296,0.96294624,0.7457208000000001
31.62,0.0,0.008735231999999999,0.034940927999999996,0.034940927999999996,0.008735231999999999,0.021838080000000003,0.008735231999999999,0.043676160000000006,0.026205696,0.008735231999999999,0.017470463999999998,0.0192175104,0.008735231999999999,0.008735231999999999,0.043676160000000006,0.008735231999999999,0.008735231999999999,0.043676160000000006,0.008735231999999999,0.008735231999999999,0.008735231999999999,0.043676160000000006,0.008735231999999999,0.008735231999999999,0.0148498944,0.017470463999999998,0.026205696,0.008735231999999999,0.026205696,0.028826265599999998,0.032320358400000006,0.013102848,0.008735231999999999,0.034940927999999996,0.043676160000000006,0.008735231999999999,0.017470463999999998,0.0270792192,0.026205696,0.034940927999999996,0.017470463999999998,0.017470463999999998,0.026205696,1.37769984,1.12797696,0.8735232
30.78,0.0,0.0085822,0.0343288,0.0343288,0.0085822,0.021455500000000002,0.0085822,0.042911000000000005,0.0257466,0.0085822,0.0171644,0.01888084,0.0085822,0.0085822,0.042911000000000005,0.0085822,0.0085822,0.042911000000000005,0.0085822,0.0085822,0.0085822,0.042911000000000005,0.0085822,0.0085822,0.01458974,0.0171644,0.0257466,0.0085822,0.0257466,0.028321259999999997,0.03175414,0.0128733,0.0085822,0.0343288,0.042911000000000005,0.0085822,0.0171644,0.02660482,0.0257466,0.0343288,0.0171644,0.0171644,0.0257466,1.353564,1.108216,0.8582199999999999
29.96,0.0,0.010331728,0.041326912,0.041326912,0.010331728,0.02582932,0.010331728,0.05165864,0.030995184,0.010331728,0.020663456,0.0227298016,0.010331728,0.010331728,0.05165864,0.010331728,0.010331728,0.05165864,0.010331728,0.010331728,0.010331728,0.05165864,0.010331728,0.010331728,0.0175639376,0.020663456,0.030995184,0.010331728,0.030995184,0.0340947024,0.0382273936,0.015497592,0.010331728,0.041326912,0.05165864,0.010331728,0.020663456,0.0320283568,0.030995184,0.041326912,0.020663456,0.020663456,0.030995184,1.62949536,1.33413184,1.0331728000000002
29.31,0.0,0.0090992,0.0363968,0.0363968,0.0090992,0.022748,0.0090992,0.045496,0.027297599999999998,0.0090992,0.0181984,0.02001824,0.0090992,0.0090992,0.045496,0.0090992,0.0090992,0.045496,0.0090992,0.0090992,0.0090992,0.045496,0.0090992,0.0090992,0.01546864,0.0181984,0.027297599999999998,0.0090992,0.027297599999999998,0.030027360000000003,0.03366704,0.013648799999999999,0.0090992,0.0363968,0.045496,0.0090992,0.0181984,0.02820752,0.027297599999999998,0.0363968,0.0181984,0.0181984,0.027297599999999998,1.435104,1.174976,0.9099199999999996
28.75,0.0,0.008685600000000002,0.03474240000000001,0.03474240000000001,0.008685600000000002,0.021713999999999997,0.008685600000000002,0.043427999999999994,0.026056799999999998,0.008685600000000002,0.017371200000000003,0.019108319999999998,0.008685600000000002,0.008685600000000002,0.043427999999999994,0.008685600000000002,0.008685600000000002,0.043427999999999994,0.008685600000000002,0.008685600000000002,0.008685600000000002,0.043427999999999994,0.008685600000000002,0.008685600000000002,0.01476552,0.017371200000000003,0.026056799999999998,0.008685600000000002,0.026056799999999998,0.028662479999999997,0.032136719999999994,0.013028399999999999,0.008685600000000002,0.03474240000000001,0.043427999999999994,0.008685600000000002,0.017371200000000003,0.026925360000000002,0.026056799999999998,0.03474240000000001,0.017371200000000003,0.017371200000000003,0.026056799999999998,1.369872,1.1215680000000001,0.8685600000000001
28.26,0.0,0.008640104,0.034560416,0.034560416,0.008640104,0.02160026,0.008640104,0.04320052,0.025920311999999997,0.008640104,0.017280208,0.019008228800000002,0.008640104,0.008640104,0.04320052,0.008640104,0.008640104,0.04320052,0.008640104,0.008640104,0.008640104,0.04320052,0.008640104,0.008640104,0.014688176800000001,0.017280208,0.025920311999999997,0.008640104,0.025920311999999997,0.0285123432,0.0319683848,0.012960155999999999,0.008640104,0.034560416,0.04320052,0.008640104,0.017280208,0.0267843224,0.025920311999999997,0.034560416,0.017280208,0.017280208,0.025920311999999997,1.36269648,1.1156931200000002,0.8640103999999998
27.83,0.0,0.008280272,0.033121088,0.033121088,0.008280272,0.02070068,0.008280272,0.04140136,0.024840816,0.008280272,0.016560544,0.0182165984,0.008280272,0.008280272,0.04140136,0.008280272,0.008280272,0.04140136,0.008280272,0.008280272,0.008280272,0.04140136,0.008280272,0.008280272,0.0140764624,0.016560544,0.024840816,0.008280272,0.024840816,0.0273248976,0.0306370064,0.012420408,0.008280272,0.033121088,0.04140136,0.008280272,0.016560544,0.025668843200000003,0.024840816,0.033121088,0.016560544,0.016560544,0.024840816,1.3059446399999999,1.0692281600000002,0.8280271999999997
27.37,0.0,0.0074448,0.0297792,0.0297792,0.0074448,0.018611999999999997,0.0074448,0.03722399999999999,0.022334399999999997,0.0074448,0.0148896,0.01637856,0.0074448,0.0074448,0.03722399999999999,0.0074448,0.0074448,0.03722399999999999,0.0074448,0.0074448,0.0074448,0.03722399999999999,0.0074448,0.0074448,0.01265616,0.0148896,0.022334399999999997,0.0074448,0.022334399999999997,0.02456784,0.027545760000000002,0.011167199999999999,0.0074448,0.0297792,0.03722399999999999,0.0074448,0.0148896,0.023078880000000003,0.022334399999999997,0.0297792,0.0148896,0.0148896,0.022334399999999997,1.1741759999999999,0.961344,0.7444799999999996
26.77,0.0,0.00725868,0.02903472,0.02903472,0.00725868,0.018146699999999998,0.00725868,0.036293399999999996,0.02177604,0.00725868,0.01451736,0.015969096000000002,0.00725868,0.00725868,0.036293399999999996,0.00725868,0.00725868,0.036293399999999996,0.00725868,0.00725868,0.00725868,0.036293399999999996,0.00725868,0.00725868,0.012339756,0.01451736,0.02177604,0.00725868,0.02177604,0.023953644,0.026857116,0.01088802,0.00725868,0.02903472,0.036293399999999996,0.00725868,0.01451736,0.022501908,0.02177604,0.02903472,0.01451736,0.01451736,0.02177604,1.1448216,0.9373103999999999,0.725868
26.37,4.25,0.008284408,0.033137632,0.033137632,0.008284408,0.02071102,0.008284408,0.04142204,0.024853224,0.008284408,0.016568816,0.0182256976,0.008284408,0.008284408,0.04142204,0.008284408,0.008284408,0.04142204,0.008284408,0.008284408,0.008284408,0.04142204,0.008284408,0.008284408,0.0140834936,0.016568816,0.024853224,0.008284408,0.024853224,0.0273385464,0.0306523096,0.012426612,0.008284408,0.033137632,0.04142204,0.008284408,0.016568816,0.0256816648,0.024853224,0.033137632,0.016568816,0.016568816,0.024853224,1.30659696,1.06976224,0.8284408000000001
28.26,103.75,0.01034,0.04136,0.04136,0.01034,0.02585,0.01034,0.0517,0.03102,0.01034,0.02068,0.022748,0.01034,0.01034,0.0517,0.01034,0.01034,0.0517,0.01034,0.01034,0.01034,0.0517,0.01034,0.01034,0.017578,0.02068,0.03102,0.01034,0.03102,0.034122,0.038258,0.01551,0.01034,0.04136,0.0517,0.01034,0.02068,0.032054,0.03102,0.04136,0.02068,0.02068,0.03102,1.6308,1.3352000000000002,1.0340000000000003
30.92,312.75,0.0107536,0.0430144,0.0430144,0.0107536,0.026884,0.0107536,0.053768,0.032260800000000006,0.0107536,0.0215072,0.023657920000000002,0.0107536,0.0107536,0.053768,0.0107536,0.0107536,0.053768,0.0107536,0.0107536,0.0107536,0.053768,0.0107536,0.0107536,0.01828112,0.0215072,0.032260800000000006,0.0107536,0.032260800000000006,0.03548688,0.03978832,0.016130400000000003,0.0107536,0.0430144,0.053768,0.0107536,0.0215072,0.03333616,0.032260800000000006,0.0430144,0.0215072,0.0215072,0.032260800000000006,1.696032,1.3886079999999998,1.0753599999999999
33.26,544.0,0.0119944,0.0479776,0.0479776,0.0119944,0.029986000000000002,0.0119944,0.059972000000000004,0.0359832,0.0119944,0.0239888,0.02638768,0.0119944,0.0119944,0.059972000000000004,0.0119944,0.0119944,0.059972000000000004,0.0119944,0.0119944,0.0119944,0.059972000000000004,0.0119944,0.0119944,0.02039048,0.0239888,0.0359832,0.0119944,0.0359832,0.039581519999999995,0.04437928,0.0179916,0.0119944,0.0479776,0.059972000000000004,0.0119944,0.0239888,0.037182639999999996,0.0359832,0.0479776,0.0239888,0.0239888,0.0359832,1.891728,1.5488320000000002,1.1994399999999998
35.32,739.48,0.011787599999999999,0.047150399999999995,0.047150399999999995,0.011787599999999999,0.029469000000000002,0.011787599999999999,0.058938000000000004,0.0353628,0.011787599999999999,0.023575199999999998,0.02593272,0.011787599999999999,0.011787599999999999,0.058938000000000004,0.011787599999999999,0.011787599999999999,0.058938000000000004,0.011787599999999999,0.011787599999999999,0.011787599999999999,0.058938000000000004,0.011787599999999999,0.011787599999999999,0.02003892,0.023575199999999998,0.0353628,0.011787599999999999,0.0353628,0.038899079999999996,0.04361412,0.0176814,0.011787599999999999,0.047150399999999995,0.058938000000000004,0.011787599999999999,0.023575199999999998,0.036541559999999994,0.0353628,0.047150399999999995,0.023575199999999998,0.023575199999999998,0.0353628,1.859112,1.522128,1.1787600000000003
36.93,875.0,0.01083632,0.04334528,0.04334528,0.01083632,0.0270908,0.01083632,0.0541816,0.03250896,0.01083632,0.02167264,0.023839904000000002,0.01083632,0.01083632,0.0541816,0.01083632,0.01083632,0.0541816,0.01083632,0.01083632,0.01083632,0.0541816,0.01083632,0.01083632,0.018421744,0.02167264,0.03250896,0.01083632,0.03250896,0.035759856,0.040094384,0.01625448,0.01083632,0.04334528,0.0541816,0.01083632,0.02167264,0.033592592000000004,0.03250896,0.04334528,0.02167264,0.02167264,0.03250896,1.7090784,1.3992896,1.0836320000000002
38.15,980.8,0.0132352,0.0529408,0.0529408,0.0132352,0.033088,0.0132352,0.066176,0.039705599999999994,0.0132352,0.0264704,0.029117439999999998,0.0132352,0.0132352,0.066176,0.0132352,0.0132352,0.066176,0.0132352,0.0132352,0.0132352,0.066176,0.0132352,0.0132352,0.02249984,0.0264704,0.039705599999999994,0.0132352,0.039705599999999994,0.043676160000000006,0.04897024,0.019852799999999997,0.0132352,0.0529408,0.066176,0.0132352,0.0264704,0.04102912,0.039705599999999994,0.0529408,0.0264704,0.0264704,0.039705599999999994,2.087424,1.709056,1.32352
38.98,951.95,0.014062400000000001,0.056249600000000004,0.056249600000000004,0.014062400000000001,0.035156,0.014062400000000001,0.070312,0.042187199999999994,0.014062400000000001,0.028124800000000002,0.03093728,0.014062400000000001,0.014062400000000001,0.070312,0.014062400000000001,0.014062400000000001,0.070312,0.014062400000000001,0.014062400000000001,0.014062400000000001,0.070312,0.014062400000000001,0.014062400000000001,0.02390608,0.028124800000000002,0.042187199999999994,0.014062400000000001,0.042187199999999994,0.04640592,0.05203088,0.021093599999999997,0.014062400000000001,0.056249600000000004,0.070312,0.014062400000000001,0.028124800000000002,0.043593440000000004,0.042187199999999994,0.056249600000000004,0.028124800000000002,0.028124800000000002,0.042187199999999994,2.217888,1.8158720000000002,1.4062400000000004
39.44,843.3,0.013648799999999999,0.054595199999999997,0.054595199999999997,0.013648799999999999,0.034122,0.013648799999999999,0.068244,0.040946399999999994,0.013648799999999999,0.027297599999999998,0.030027360000000003,0.013648799999999999,0.013648799999999999,0.068244,0.013648799999999999,0.013648799999999999,0.068244,0.013648799999999999,0.013648799999999999,0.013648799999999999,0.068244,0.013648799999999999,0.013648799999999999,0.02320296,0.027297599999999998,0.040946399999999994,0.013648799999999999,0.040946399999999994,0.045041040000000004,0.05050056,0.020473199999999997,0.013648799999999999,0.054595199999999997,0.068244,0.013648799999999999,0.027297599999999998,0.04231128,0.040946399999999994,0.054595199999999997,0.027297599999999998,0.027297599999999998,0.040946399999999994,2.152656,1.762464,1.36488
38.9,667.17,0.013243472000000001,0.052973888000000004,0.052973888000000004,0.013243472000000001,0.03310868,0.013243472000000001,0.06621736,0.039730416,0.013243472000000001,0.026486944000000002,0.0291356384,0.013243472000000001,0.013243472000000001,0.06621736,0.013243472000000001,0.013243472000000001,0.06621736,0.013243472000000001,0.013243472000000001,0.013243472000000001,0.06621736,0.013243472000000001,0.013243472000000001,0.0225139024,0.026486944000000002,0.039730416,0.013243472000000001,0.039730416,0.0437034576,0.0490008464,0.019865208,0.013243472000000001,0.052973888000000004,0.06621736,0.013243472000000001,0.026486944000000002,0.0410547632,0.039730416,0.052973888000000004,0.026486944000000002,0.026486944000000002,0.039730416,2.08872864,1.7101241600000001,1.3243471999999998
38.11,438.85,0.012412136,0.049648544,0.049648544,0.012412136,0.03103034,0.012412136,0.06206068,0.037236408,0.012412136,0.024824272,0.0273066992,0.012412136,0.012412136,0.06206068,0.012412136,0.012412136,0.06206068,0.012412136,0.012412136,0.012412136,0.06206068,0.012412136,0.012412136,0.021100631199999997,0.024824272,0.037236408,0.012412136,0.037236408,0.0409600488,0.045924903200000006,0.018618204,0.012412136,0.049648544,0.06206068,0.012412136,0.024824272,0.0384776216,0.037236408,0.049648544,0.024824272,0.024824272,0.037236408,1.95761232,1.60277408,1.2412136000000005
37.01,194.17,0.013648799999999999,0.054595199999999997,0.054595199999999997,0.013648799999999999,0.034122,0.013648799999999999,0.068244,0.040946399999999994,0.013648799999999999,0.027297599999999998,0.030027360000000003,0.013648799999999999,0.013648799999999999,0.068244,0.013648799999999999,0.013648799999999999,0.068244,0.013648799999999999,0.013648799999999999,0.013648799999999999,0.068244,0.013648799999999999,0.013648799999999999,0.02320296,0.027297599999999998,0.040946399999999994,0.013648799999999999,0.040946399999999994,0.045041040000000004,0.05050056,0.020473199999999997,0.013648799999999999,0.054595199999999997,0.068244,0.013648799999999999,0.027297599999999998,0.04231128,0.040946399999999994,0.054595199999999997,0.027297599999999998,0.027297599999999998,0.040946399999999994,2.152656,1.762464,1.36488
35.24,18.02,0.013446136,0.053784544,0.053784544,0.013446136,0.03361534,0.013446136,0.06723068,0.040338408,0.013446136,0.026892272,0.0295814992,0.013446136,0.013446136,0.06723068,0.013446136,0.013446136,0.06723068,0.013446136,0.013446136,0.013446136,0.06723068,0.013446136,0.013446136,0.022858431199999998,0.026892272,0.040338408,0.013446136,0.040338408,0.0443722488,0.049750703199999996,0.020169204,0.013446136,0.053784544,0.06723068,0.013446136,0.026892272,0.041683021599999995,0.040338408,0.053784544,0.026892272,0.026892272,0.040338408,2.1206923200000003,1.7362940799999997,1.3446135999999997
34.25,0.0,0.013462680000000001,0.053850720000000005,0.053850720000000005,0.013462680000000001,0.0336567,0.013462680000000001,0.0673134,0.04038804,0.013462680000000001,0.026925360000000002,0.029617895999999998,0.013462680000000001,0.013462680000000001,0.0673134,0.013462680000000001,0.013462680000000001,0.0673134,0.013462680000000001,0.013462680000000001,0.013462680000000001,0.0673134,0.013462680000000001,0.013462680000000001,0.022886556,0.026925360000000002,0.04038804,0.013462680000000001,0.04038804,0.044426844,0.049811916,0.02019402,0.013462680000000001,0.053850720000000005,0.0673134,0.013462680000000001,0.026925360000000002,0.041734308,0.04038804,0.053850720000000005,0.026925360000000002,0.026925360000000002,0.04038804,2.1233015999999996,1.7384304,1.3462679999999991
33.47,0.0,0.014099624,0.056398496,0.056398496,0.014099624,0.03524906,0.014099624,0.07049812,0.042298872,0.014099624,0.028199248,0.0310191728,0.014099624,0.014099624,0.07049812,0.014099624,0.014099624,0.07049812,0.014099624,0.014099624,0.014099624,0.07049812,0.014099624,0.014099624,0.0239693608,0.028199248,0.042298872,0.014099624,0.042298872,0.046528759200000006,0.0521686088,0.021149436,0.014099624,0.056398496,0.07049812,0.014099624,0.028199248,0.0437088344,0.042298872,0.056398496,0.028199248,0.028199248,0.042298872,2.2237588799999997,1.8206787199999999,1.4099623999999993
32.69,0.0,0.01348336,0.05393344,0.05393344,0.01348336,0.0337084,0.01348336,0.0674168,0.04045008,0.01348336,0.02696672,0.029663392,0.01348336,0.01348336,0.0674168,0.01348336,0.01348336,0.0674168,0.01348336,0.01348336,0.01348336,0.0674168,0.01348336,0.01348336,0.022921712,0.02696672,0.04045008,0.01348336,0.04045008,0.044495088,0.049888432,0.02022504,0.01348336,0.05393344,0.0674168,0.01348336,0.02696672,0.041798416000000005,0.04045008,0.05393344,0.02696672,0.02696672,0.04045008,2.1265632,1.7411008,1.348336
32.09,0.0,0.012817463999999999,0.051269855999999996,0.051269855999999996,0.012817463999999999,0.03204366,0.012817463999999999,0.06408732,0.038452392,0.012817463999999999,0.025634927999999998,0.028198420800000002,0.012817463999999999,0.012817463999999999,0.06408732,0.012817463999999999,0.012817463999999999,0.06408732,0.012817463999999999,0.012817463999999999,0.012817463999999999,0.06408732,0.012817463999999999,0.012817463999999999,0.021789688800000002,0.025634927999999998,0.038452392,0.012817463999999999,0.038452392,0.0422976312,0.0474246168,0.019226196,0.012817463999999999,0.051269855999999996,0.06408732,0.012817463999999999,0.025634927999999998,0.0397341384,0.038452392,0.051269855999999996,0.025634927999999998,0.025634927999999998,0.038452392,2.02153968,1.65511392,1.2817463999999992
31.51,0.0,0.00781704,0.03126816,0.03126816,0.00781704,0.0195426,0.00781704,0.0390852,0.02345112,0.00781704,0.01563408,0.017197488,0.00781704,0.00781704,0.0390852,0.00781704,0.00781704,0.0390852,0.00781704,0.00781704,0.00781704,0.0390852,0.00781704,0.00781704,0.013288968,0.01563408,0.02345112,0.00781704,0.02345112,0.025796232,0.028923048,0.01172556,0.00781704,0.03126816,0.0390852,0.00781704,0.01563408,0.024232824,0.02345112,0.03126816,0.01563408,0.01563408,0.02345112,1.2328848000000001,1.0094112,0.7817040000000002
30.86,0.0,0.011167199999999999,0.044668799999999995,0.044668799999999995,0.011167199999999999,0.027918,0.011167199999999999,0.055836,0.033501600000000006,0.011167199999999999,0.022334399999999997,0.02456784,0.011167199999999999,0.011167199999999999,0.055836,0.011167199999999999,0.011167199999999999,0.055836,0.011167199999999999,0.011167199999999999,0.011167199999999999,0.055836,0.011167199999999999,0.011167199999999999,0.01898424,0.022334399999999997,0.033501600000000006,0.011167199999999999,0.033501600000000006,0.03685176,0.041318640000000004,0.016750800000000003,0.011167199999999999,0.044668799999999995,0.055836,0.011167199999999999,0.022334399999999997,0.034618319999999994,0.033501600000000006,0.044668799999999995,0.022334399999999997,0.022334399999999997,0.033501600000000006,1.761264,1.4420160000000002,1.11672
30.15,0.0,0.012407999999999999,0.049631999999999996,0.049631999999999996,0.012407999999999999,0.03102,0.012407999999999999,0.06204,0.03722399999999999,0.012407999999999999,0.024815999999999998,0.027297599999999998,0.012407999999999999,0.012407999999999999,0.06204,0.012407999999999999,0.012407999999999999,0.06204,0.012407999999999999,0.012407999999999999,0.012407999999999999,0.06204,0.012407999999999999,0.012407999999999999,0.021093599999999997,0.024815999999999998,0.03722399999999999,0.012407999999999999,0.03722399999999999,0.040946399999999994,0.045909599999999995,0.018611999999999997,0.012407999999999999,0.049631999999999996,0.06204,0.012407999999999999,0.024815999999999998,0.03846479999999999,0.03722399999999999,0.049631999999999996,0.024815999999999998,0.024815999999999998,0.03722399999999999,1.95696,1.6022399999999999,1.2407999999999992
29.48,0.0,0.0097196,0.0388784,0.0388784,0.0097196,0.024299,0.0097196,0.048598,0.0291588,0.0097196,0.0194392,0.021383120000000002,0.0097196,0.0097196,0.048598,0.0097196,0.0097196,0.048598,0.0097196,0.0097196,0.0097196,0.048598,0.0097196,0.0097196,0.016523319999999998,0.0194392,0.0291588,0.0097196,0.0291588,0.03207468,0.03596252,0.0145794,0.0097196,0.0388784,0.048598,0.0097196,0.0194392,0.03013076,0.0291588,0.0388784,0.0194392,0.0194392,0.0291588,1.532952,1.255088,0.9719600000000003
28.99,0.0,0.009310136,0.037240544,0.037240544,0.009310136,0.02327534,0.009310136,0.04655068,0.027930408,0.009310136,0.018620272,0.0204822992,0.009310136,0.009310136,0.04655068,0.009310136,0.009310136,0.04655068,0.009310136,0.009310136,0.009310136,0.04655068,0.009310136,0.009310136,0.0158272312,0.018620272,0.027930408,0.009310136,0.027930408,0.0307234488,0.0344475032,0.013965204,0.009310136,0.037240544,0.04655068,0.009310136,0.018620272,0.0288614216,0.027930408,0.037240544,0.018620272,0.018620272,0.027930408,1.4683723199999998,1.20221408,0.9310136000000003
28.53,0.0,0.008689736,0.034758944,0.034758944,0.008689736,0.02172434,0.008689736,0.04344868,0.026069208,0.008689736,0.017379472,0.0191174192,0.008689736,0.008689736,0.04344868,0.008689736,0.008689736,0.04344868,0.008689736,0.008689736,0.008689736,0.04344868,0.008689736,0.008689736,0.014772551200000001,0.017379472,0.026069208,0.008689736,0.026069208,0.028676128800000002,0.032152023200000004,0.013034604,0.008689736,0.034758944,0.04344868,0.008689736,0.017379472,0.0269381816,0.026069208,0.034758944,0.017379472,0.017379472,0.026069208,1.37052432,1.12210208,0.8689736000000001
28.12,0.0,0.008313359999999999,0.033253439999999995,0.033253439999999995,0.008313359999999999,0.0207834,0.008313359999999999,0.0415668,0.02494008,0.008313359999999999,0.016626719999999998,0.018289391999999998,0.008313359999999999,0.008313359999999999,0.0415668,0.008313359999999999,0.008313359999999999,0.0415668,0.008313359999999999,0.008313359999999999,0.008313359999999999,0.0415668,0.008313359999999999,0.008313359999999999,0.014132712,0.016626719999999998,0.02494008,0.008313359999999999,0.02494008,0.027434088,0.030759432,0.01247004,0.008313359999999999,0.033253439999999995,0.0415668,0.008313359999999999,0.016626719999999998,0.025771416,0.02494008,0.033253439999999995,0.016626719999999998,0.016626719999999998,0.02494008,1.3111632,1.0735008000000001,0.8313359999999999
27.77,5.27,0.009305999999999998,0.03722399999999999,0.03722399999999999,0.009305999999999998,0.023265,0.009305999999999998,0.04653,0.027918,0.009305999999999998,0.018611999999999997,0.020473199999999997,0.009305999999999998,0.009305999999999998,0.04653,0.009305999999999998,0.009305999999999998,0.04653,0.009305999999999998,0.009305999999999998,0.009305999999999998,0.04653,0.009305999999999998,0.009305999999999998,0.0158202,0.018611999999999997,0.027918,0.009305999999999998,0.027918,0.030709800000000002,0.0344322,0.013959,0.009305999999999998,0.03722399999999999,0.04653,0.009305999999999998,0.018611999999999997,0.028848600000000002,0.027918,0.03722399999999999,0.018611999999999997,0.018611999999999997,0.027918,1.4677200000000001,1.20168,0.9305999999999999
28.76,135.02,0.01034,0.04136,0.04136,0.01034,0.02585,0.01034,0.0517,0.03102,0.01034,0.02068,0.022748,0.01034,0.01034,0.0517,0.01034,0.01034,0.0517,0.01034,0.01034,0.01034,0.0517,0.01034,0.01034,0.017578,0.02068,0.03102,0.01034,0.03102,0.034122,0.038258,0.01551,0.01034,0.04136,0.0517,0.01034,0.02068,0.032054,0.03102,0.04136,0.02068,0.02068,0.03102,1.6308,1.3352000000000002,1.0340000000000003
30.55,379.15,0.011584936,0.046339744,0.046339744,0.011584936,0.02896234,0.011584936,0.05792468,0.034754808,0.011584936,0.023169872,0.0254868592,0.011584936,0.011584936,0.05792468,0.011584936,0.011584936,0.05792468,0.011584936,0.011584936,0.011584936,0.05792468,0.011584936,0.011584936,0.019694391199999998,0.023169872,0.034754808,0.011584936,0.034754808,0.0382302888,0.0428642632,0.017377404,0.011584936,0.046339744,0.05792468,0.011584936,0.023169872,0.035913301599999996,0.034754808,0.046339744,0.023169872,0.023169872,0.034754808,1.82714832,1.4959580799999999,1.1584935999999997
32.49,617.25,0.012416271999999999,0.049665087999999996,0.049665087999999996,0.012416271999999999,0.031040679999999998,0.012416271999999999,0.062081359999999995,0.037248816,0.012416271999999999,0.024832543999999998,0.027315798399999997,0.012416271999999999,0.012416271999999999,0.062081359999999995,0.012416271999999999,0.012416271999999999,0.062081359999999995,0.012416271999999999,0.012416271999999999,0.012416271999999999,0.062081359999999995,0.012416271999999999,0.012416271999999999,0.021107662399999998,0.024832543999999998,0.037248816,0.012416271999999999,0.037248816,0.040973697600000004,0.0459402064,0.018624408,0.012416271999999999,0.049665087999999996,0.062081359999999995,0.012416271999999999,0.024832543999999998,0.0384904432,0.037248816,0.049665087999999996,0.024832543999999998,0.024832543999999998,0.037248816,1.9582646400000001,1.60330816,1.241627199999999
34.65,812.65,0.012817463999999999,0.051269855999999996,0.051269855999999996,0.012817463999999999,0.03204366,0.012817463999999999,0.06408732,0.038452392,0.012817463999999999,0.025634927999999998,0.028198420800000002,0.012817463999999999,0.012817463999999999,0.06408732,0.012817463999999999,0.012817463999999999,0.06408732,0.012817463999999999,0.012817463999999999,0.012817463999999999,0.06408732,0.012817463999999999,0.012817463999999999,0.021789688800000002,0.025634927999999998,0.038452392,0.012817463999999999,0.038452392,0.0422976312,0.0474246168,0.019226196,0.012817463999999999,0.051269855999999996,0.06408732,0.012817463999999999,0.025634927999999998,0.0397341384,0.038452392,0.051269855999999996,0.025634927999999998,0.025634927999999998,0.038452392,2.02153968,1.65511392,1.2817463999999992
