T[°C],G [W/m2],Tr. 1,Tr. 2,Tr. 3,Tr. 4,Tr. 5,Tr. 6,Tr. 7,Tr. 8,Tr. 9,Tr. 10,Tr. 11,Tr. 12,Tr. 13,Tr. 14,Tr. 15,Tr. 16,Tr. 17,Tr. 18,Tr. 19,Tr. 20,Tr. 21,Tr. 22,Tr. 23,Tr. 24,Tr. 25,Tr. 26,Tr. 27,Tr. 28,Tr. 29,Tr. 30,Tr. 31,Tr. 32,Tr. 33,Tr. 34,Tr. 35,Tr. 36,Tr. 37,Tr. 38,Tr. 39,Tr. 40,Tr. 41,Tr. 42,Feeder #2,Feeder #3,prob
27.699250832079183,300.00681867615174,0.001846856013013918,1.4563333029161529e-05,0.041245439614739664,0.010311359903684904,0.02577839975921229,0.010311359903684904,0.05155679951842459,0.030934079711054743,0.010311359903684904,0.02062271980736982,0.022684991788106807,0.010311359903684904,0.010311359903684904,0.05155679951842459,0.010311359903684904,0.010311359903684904,0.05155679951842459,0.010311359903684904,0.010311359903684904,0.010311359903684904,0.05155679951842459,0.010311359903684904,0.010311359903684904,0.017529311836264355,0.02062271980736982,0.030934079711054743,0.010311359903684904,0.030934079711054743,0.034027487682160226,0.0381520316436342,0.015467039855527364,0.010311359903684904,0.041245439614739664,0.05155679951842459,0.010311359903684904,0.02062271980736982,0.03196521570142324,0.030934079711054743,0.041245439614739664,0.02062271980736982,0.02062271980736982,0.030934079711054743,1.8468560130139327,0.014563333029160686,0.04738625994003389
24.62332641495697,12.482944632417798,0.001377686529978956,0.0011279660625631,0.03494059043410002,0.008735147608524991,0.021837869021312507,0.008735147608524991,0.04367573804262503,0.026205442825575,0.008735147608524991,0.01747029521705,0.019217324738754996,0.008735147608524991,0.008735147608524991,0.04367573804262503,0.008735147608524991,0.008735147608524991,0.04367573804262503,0.008735147608524991,0.008735147608524991,0.008735147608524991,0.04367573804262503,0.008735147608524991,0.008735147608524991,0.014849750934492503,0.01747029521705,0.026205442825575,0.008735147608524991,0.026205442825575,0.028825987108132507,0.03232004615154252,0.013102721412787484,0.008735147608524991,0.03494059043410002,0.04367573804262503,0.008735147608524991,0.01747029521705,0.027078957586427515,0.026205442825575,0.03494059043410002,0.01747029521705,0.01747029521705,0.026205442825575,1.3776865299789733,1.1279660625631132,0.015692217442315214
28.438122617006385,839.028879431108,0.0018156579556088883,1.4317321593161083e-05,0.04054870008348818,0.010137175020872033,0.025342937552180114,0.010137175020872033,0.050685875104360234,0.030411525062616133,0.010137175020872033,0.02027435004174408,0.022301785045918492,0.010137175020872033,0.010137175020872033,0.050685875104360234,0.010137175020872033,0.010137175020872033,0.050685875104360234,0.010137175020872033,0.010137175020872033,0.010137175020872033,0.050685875104360234,0.010137175020872033,0.010137175020872033,0.017233197535482477,0.02027435004174408,0.030411525062616133,0.010137175020872033,0.030411525062616133,0.03345267756887775,0.037507547577226574,0.015205762531308058,0.010137175020872033,0.04054870008348818,0.050685875104360234,0.010137175020872033,0.02027435004174408,0.03142524256470334,0.030411525062616133,0.04054870008348818,0.02027435004174408,0.02027435004174408,0.030411525062616133,1.815657955608903,0.014317321593160348,0.10790640073002217
27.66041357485524,107.47307154466117,0.0016504217167123598,0.0013512650699989822,0.0418576417728868,0.010464410443221685,0.026161026108054247,0.010464410443221685,0.052322052216108514,0.03139323132966508,0.010464410443221685,0.02092882088644339,0.02302170297508773,0.010464410443221685,0.010464410443221685,0.052322052216108514,0.010464410443221685,0.010464410443221685,0.052322052216108514,0.010464410443221685,0.010464410443221685,0.010464410443221685,0.052322052216108514,0.010464410443221685,0.010464410443221685,0.017789497753476883,0.02092882088644339,0.03139323132966508,0.010464410443221685,0.03139323132966508,0.03453255446263161,0.03871831863992029,0.015696615664832526,0.010464410443221685,0.0418576417728868,0.052322052216108514,0.010464410443221685,0.02092882088644339,0.03243967237398727,0.03139323132966508,0.0418576417728868,0.02092882088644339,0.02092882088644339,0.03139323132966508,1.650421716712375,1.351265069998997,0.0414874201538261
29.441435790151,701.0951399462119,0.0012193807441298814,0.0009983548991674208,0.03092567302993174,0.007731418257482919,0.019328545643707326,0.007731418257482919,0.038657091287414666,0.023194254772448783,0.007731418257482919,0.015462836514965859,0.017009120166462437,0.007731418257482919,0.007731418257482919,0.038657091287414666,0.007731418257482919,0.007731418257482919,0.038657091287414666,0.007731418257482919,0.007731418257482919,0.007731418257482919,0.038657091287414666,0.007731418257482919,0.007731418257482919,0.013143411037720982,0.015462836514965859,0.023194254772448783,0.007731418257482919,0.023194254772448783,0.02551368024969367,0.028606247552686852,0.011597127386224378,0.007731418257482919,0.03092567302993174,0.038657091287414666,0.007731418257482919,0.015462836514965859,0.02396739659819709,0.023194254772448783,0.03092567302993174,0.015462836514965859,0.015462836514965859,0.023194254772448783,1.2193807441299,0.9983548991674331,0.04678333985138835
35.960834839239595,670.6606647785155,0.00177467625168769,0.0014529971371433758,0.04500895865207473,0.011252239663018667,0.028130599157546704,0.011252239663018667,0.05626119831509342,0.03375671898905603,0.011252239663018667,0.022504479326037354,0.02475492725864109,0.011252239663018667,0.011252239663018667,0.05626119831509342,0.011252239663018667,0.011252239663018667,0.05626119831509342,0.011252239663018667,0.011252239663018667,0.011252239663018667,0.05626119831509342,0.011252239663018667,0.011252239663018667,0.01912880742713175,0.022504479326037354,0.03375671898905603,0.011252239663018667,0.03375671898905603,0.03713239088796165,0.04163328675316912,0.016878359494527997,0.011252239663018667,0.04500895865207473,0.05626119831509342,0.011252239663018667,0.022504479326037354,0.03488194295535791,0.03375671898905603,0.04500895865207473,0.022504479326037354,0.022504479326037354,0.03375671898905603,1.7746762516877037,1.4529971371433912,0.05517533567983314
29.165763576990937,644.0889179563924,0.001873315284089223,0.0015337567864336082,0.047510620646266113,0.011877655161566514,0.029694137903916323,0.011877655161566514,0.059388275807832666,0.035632965484699575,0.011877655161566514,0.02375531032313305,0.026130841355446358,0.011877655161566514,0.011877655161566514,0.059388275807832666,0.011877655161566514,0.011877655161566514,0.059388275807832666,0.011877655161566514,0.011877655161566514,0.011877655161566514,0.059388275807832666,0.011877655161566514,0.011877655161566514,0.020192013774663092,0.02375531032313305,0.035632965484699575,0.011877655161566514,0.035632965484699575,0.039196262033169546,0.043947324097796156,0.01781648274234977,0.011877655161566514,0.047510620646266113,0.059388275807832666,0.011877655161566514,0.02375531032313305,0.03682073100085624,0.035632965484699575,0.047510620646266113,0.02375531032313305,0.02375531032313305,0.035632965484699575,1.873315284089236,1.5337567864336241,0.0941858949289532
25.056052117086022,2.2168933355715126e-12,0.001521123989311424,1.1994781985656764e-05,0.033970936123650965,0.008492734030912729,0.021231835077281852,0.008492734030912729,0.04246367015456371,0.02547820209273822,0.008492734030912729,0.016985468061825475,0.01868401486800802,0.008492734030912729,0.008492734030912729,0.04246367015456371,0.008492734030912729,0.008492734030912729,0.04246367015456371,0.008492734030912729,0.008492734030912729,0.008492734030912729,0.04246367015456371,0.008492734030912729,0.008492734030912729,0.01443764785255166,0.016985468061825475,0.02547820209273822,0.008492734030912729,0.02547820209273822,0.028026022302012045,0.03142311591437715,0.012739101046369102,0.008492734030912729,0.033970936123650965,0.04246367015456371,0.008492734030912729,0.016985468061825475,0.0263274754958295,0.02547820209273822,0.033970936123650965,0.016985468061825475,0.016985468061825475,0.02547820209273822,1.5211239893114412,0.011994781985657066,0.22907704341024637
25.38087175602167,17.93698023989441,0.0016061923596771448,1.266558631428231e-05,0.0358707498115181,0.008967687452879514,0.022419218632198812,0.008967687452879514,0.04483843726439763,0.02690306235863857,0.008967687452879514,0.01793537490575904,0.019728912396334945,0.008967687452879514,0.008967687452879514,0.04483843726439763,0.008967687452879514,0.008967687452879514,0.04483843726439763,0.008967687452879514,0.008967687452879514,0.008967687452879514,0.04483843726439763,0.008967687452879514,0.008967687452879514,0.015245068669895192,0.01793537490575904,0.02690306235863857,0.008967687452879514,0.02690306235863857,0.029593368594502432,0.03318044357565425,0.013451531179319277,0.008967687452879514,0.0358707498115181,0.04483843726439763,0.008967687452879514,0.01793537490575904,0.027799831103926528,0.02690306235863857,0.0358707498115181,0.01793537490575904,0.01793537490575904,0.02690306235863857,1.6061923596771612,0.012665586314282273,0.04029787511406596
26.060225457148565,7.389644451905042e-13,0.0016072980668574782,0.0013159580444371453,0.040763949009827,0.010190987252456735,0.02547746813114187,0.010190987252456735,0.05095493626228376,0.030572961757370235,0.010190987252456735,0.02038197450491349,0.022420171955404838,0.010190987252456735,0.010190987252456735,0.05095493626228376,0.010190987252456735,0.010190987252456735,0.05095493626228376,0.010190987252456735,0.010190987252456735,0.010190987252456735,0.05095493626228376,0.010190987252456735,0.010190987252456735,0.017324678329176467,0.02038197450491349,0.030572961757370235,0.010190987252456735,0.030572961757370235,0.033630257933107276,0.03770665283408998,0.015286480878685102,0.010190987252456735,0.040763949009827,0.05095493626228376,0.010190987252456735,0.02038197450491349,0.031592060482615925,0.030572961757370235,0.040763949009827,0.02038197450491349,0.02038197450491349,0.030572961757370235,1.6072980668574934,1.3159580444371595,0.24569808369182636
32.12150899227509,615.2746344303391,0.0015574449385030355,1.228118984598122e-05,0.03478208409949554,0.008695521024873873,0.021738802562184713,0.008695521024873873,0.043477605124369434,0.026086563074621653,0.008695521024873873,0.017391042049747764,0.019130146254722535,0.008695521024873873,0.008695521024873873,0.043477605124369434,0.008695521024873873,0.008695521024873873,0.043477605124369434,0.008695521024873873,0.008695521024873873,0.008695521024873873,0.043477605124369434,0.008695521024873873,0.008695521024873873,0.014782385742285605,0.017391042049747764,0.026086563074621653,0.008695521024873873,0.026086563074621653,0.02869521938208382,0.03217342779203339,0.013043281537310818,0.008695521024873873,0.03478208409949554,0.043477605124369434,0.008695521024873873,0.017391042049747764,0.026956115177109045,0.026086563074621653,0.03478208409949554,0.017391042049747764,0.017391042049747764,0.026086563074621653,1.5574449385030524,0.012281189845981477,0.031237778646851778
26.452314255224643,489.91732188968274,0.0015550797934678214,1.2262539558908808e-05,0.03472926382220122,0.008682315955550293,0.02170578988887576,0.008682315955550293,0.04341157977775153,0.026046947866650908,0.008682315955550293,0.017364631911100603,0.01910109510221066,0.008682315955550293,0.008682315955550293,0.04341157977775153,0.008682315955550293,0.008682315955550293,0.04341157977775153,0.008682315955550293,0.008682315955550293,0.008682315955550293,0.04341157977775153,0.008682315955550293,0.008682315955550293,0.014759937124435518,0.017364631911100603,0.026046947866650908,0.008682315955550293,0.026046947866650908,0.028651642653316003,0.032124569035536135,0.013023473933325447,0.008682315955550293,0.03472926382220122,0.04341157977775153,0.008682315955550293,0.017364631911100603,0.026915179462205945,0.026046947866650908,0.03472926382220122,0.017364631911100603,0.017364631911100603,0.026046947866650908,1.5550797934678382,0.012262539558908991,0.045072350410637466
